,name,code,url,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,coveredCapacity,status,trend,full,info
98,EU,eu,eu,2021-09-20,803.7423,3776,21.29,2452.95,421.1,-2031.9,1116.451,11469.53,19525.43,-,E,0.18,71.99,[]
99,EU,eu,eu,2021-09-19,801.7015,3776,21.23,3587.31,223.8,-3363.5,1116.451,11493.93,19378.38,-,E,0.3,71.81,[]
100,EU,eu,eu,2021-09-18,798.3313,3776,21.14,3485.79,224.8,-3261,1116.451,11494.35,19377.27,-,E,0.29,71.51,[]
101,EU,eu,eu,2021-09-17,795.0534,3776,21.06,2494.48,325.9,-2168.6,1116.451,11494.59,19376.64,-,E,0.19,71.21,[]
102,EU,eu,eu,2021-09-16,792.7689,3776,20.99,1696.05,345.8,-1350.3,1116.451,11494.74,19376.25,-,E,0.12,71.01,[]
103,EU,eu,eu,2021-09-15,791.4083,3776,20.96,1620.53,375.9,-1244.6,1116.451,11493.68,19379.04,-,E,0.11,70.89,[]
104,EU,eu,eu,2021-09-14,788.8873,3776,20.89,1977.49,457.2,-1520.3,1116.151,11493.59,19379.27,-,E,0.14,70.68,[]
105,EU,eu,eu,2021-09-13,788.6319,3776,20.89,2383.74,486.7,-1897,1116.451,11493.48,19379.57,-,E,0.17,70.64,[]
106,EU,eu,eu,2021-09-12,786.7319,3776,20.84,3468.14,178,-3290.1,1116.4535,11493.85,19378.87,-,E,0.29,70.47,[]
107,EU,eu,eu,2021-09-11,783.4205,3776,20.75,3418.29,226.8,-3191.5,1116.4535,11494.13,19378.12,-,E,0.29,70.17,[]
108,EU,eu,eu,2021-09-10,780.2136,3776,20.66,2553.44,268.2,-2285.2,1116.4535,11494.37,19377.51,-,E,0.2,69.88,[]
109,EU,eu,eu,2021-09-09,777.9157,3776,20.6,2652.96,288.2,-2364.8,1116.4535,11494.68,19376.67,-,E,0.21,69.68,[]
110,EU,eu,eu,2021-09-08,775.5017,3776,20.54,2626.59,285.9,-2340.7,1116.4535,11494.88,19376.16,-,E,0.21,69.46,[]
111,EU,eu,eu,2021-09-07,773.151,3776,20.48,2291.05,358.8,-1932.2,1116.4535,11495.27,19375.13,-,E,0.17,69.25,[]
112,EU,eu,eu,2021-09-06,771.2098,3776,20.42,2336.51,243.7,-2092.8,1116.4535,11495.6,19374.26,-,E,0.19,69.08,[]
113,EU,eu,eu,2021-09-05,768.7899,3776,20.36,3958.92,190.7,-3768.2,1118.2803,11496.68,19374.47,-,E,0.34,68.75,[]
114,EU,eu,eu,2021-09-04,765.0087,3776,20.26,3574.2,252.1,-3322.1,1118.2803,11497.03,19373.53,-,E,0.3,68.41,[]
115,EU,eu,eu,2021-09-03,761.6741,3776,20.17,2789.87,273.2,-2516.6,1118.2803,11497.22,19373.03,-,E,0.23,68.11,[]
116,EU,eu,eu,2021-09-02,759.1396,3776,20.1,2802.33,504,-2298.4,1118.2803,11497.36,19372.67,-,E,0.21,67.88,[]
117,EU,eu,eu,2021-09-01,756.8317,3776,20.04,3668.6,289.7,-3378.9,1118.2803,11497.52,19372.24,-,E,0.3,67.68,[]
118,EU,eu,eu,2021-08-31,751.8201,3776,19.91,3540.87,438.1,-3102.7,1117.9803,11497.89,19371.27,-,E,0.28,67.25,[]
119,EU,eu,eu,2021-08-30,749.7183,3776,19.85,3677.61,189.8,-3487.8,1117.9803,11498.18,19370.51,-,E,0.31,67.06,[]
120,EU,eu,eu,2021-08-29,746.1863,3776,19.76,4577.15,171.7,-4405.5,1117.9759,11498.5,19369.16,-,E,0.39,66.74,[]
121,EU,eu,eu,2021-08-28,741.8136,3776,19.65,4454.12,185.2,-4268.9,1117.9759,11498.89,19368.13,-,E,0.38,66.35,[]
122,EU,eu,eu,2021-08-27,737.5764,3776,19.53,4182.93,257,-3925.9,1117.9759,11499.43,19366.7,-,E,0.35,65.97,[]
123,EU,eu,eu,2021-08-26,733.6761,3776,19.43,3720.71,245.5,-3475.2,1117.9759,11499.82,19365.68,-,E,0.31,65.63,[]
124,EU,eu,eu,2021-08-25,730.1561,3776,19.34,3758.94,186,-3573,1117.9759,11500.31,19364.39,-,E,0.32,65.31,[]
125,EU,eu,eu,2021-08-24,726.6099,3776,19.24,3906.83,197.6,-3709.2,1117.9759,11532.43,19363.33,-,E,0.33,64.99,[]
126,EU,eu,eu,2021-08-23,722.8786,3776,19.14,3955.34,262.7,-3692.6,1117.9759,11532.58,19362.94,-,E,0.33,64.66,[]
127,EU,eu,eu,2021-08-22,719.1679,3776,19.05,4535.79,373.8,-4162,1117.9642,11500.78,19361.81,-,E,0.37,64.33,[]
128,EU,eu,eu,2021-08-21,714.9851,3776,18.93,4474,380.1,-4093.9,1117.9642,11539.03,19361.33,-,E,0.37,63.95,[]
129,EU,eu,eu,2021-08-20,710.8756,3776,18.83,4251.82,433.8,-3818,1117.9642,11539.1,19361.13,-,E,0.34,63.59,[]
130,EU,eu,eu,2021-08-19,707.0299,3776,18.72,3921.98,473.3,-3448.6,1117.9642,11539.12,19361.09,-,E,0.31,63.24,[]
131,EU,eu,eu,2021-08-18,703.5637,3776,18.63,3908.72,511.5,-3397.2,1117.9642,11539.25,19360.75,-,E,0.3,62.93,[]
132,EU,eu,eu,2021-08-17,700.1558,3776,18.54,3995.78,549.7,-3446.1,1117.9642,11539.27,19360.7,-,E,0.31,62.63,[]
133,EU,eu,eu,2021-08-16,696.904,3776,18.46,4589.02,606.8,-3982.2,1117.9642,11539.54,19359.98,-,E,0.36,62.34,[]
134,EU,eu,eu,2021-08-15,693.0955,3776,18.36,4904.48,517.1,-4387.4,1117.9711,11540.03,19359.46,-,E,0.39,62,[]
135,EU,eu,eu,2021-08-14,688.0098,3776,18.22,4999.99,506,-4494,1117.9711,11540.45,19358.34,-,E,0.4,61.54,[]
136,EU,eu,eu,2021-08-13,684.1869,3776,18.12,4464.2,734.7,-3729.5,1117.9711,11540.87,19357.25,-,E,0.33,61.2,[]
137,EU,eu,eu,2021-08-12,680.4391,3776,18.02,4183.14,803,-3380.1,1117.9711,11541.17,19356.46,-,E,0.3,60.86,[]
138,EU,eu,eu,2021-08-11,677.04,3776,17.93,4184.57,744,-3440.6,1117.9711,11541.06,19356.74,-,E,0.31,60.56,[]
139,EU,eu,eu,2021-08-10,673.8956,3776,17.85,4106.36,472.9,-3633.4,1117.9711,11540.85,19357.31,-,E,0.33,60.28,[]
140,EU,eu,eu,2021-08-09,670.2539,3776,17.75,3908.38,543,-3365.4,1117.9711,11540.51,19342.73,-,E,0.3,59.95,[]
141,EU,eu,eu,2021-08-08,666.7934,3776,17.66,4717.93,411.8,-4306.1,1117.9833,11540.57,19359.43,-,E,0.39,59.64,[]
142,EU,eu,eu,2021-08-07,662.4677,3776,17.54,4757.19,401.3,-4355.9,1117.9833,11540.4,19359.88,-,E,0.39,59.26,[]
143,EU,eu,eu,2021-08-06,658.0965,3776,17.43,4518.64,380.5,-4138.2,1117.9833,11540.16,19360.51,-,E,0.37,58.86,[]
144,EU,eu,eu,2021-08-05,653.9268,3776,17.32,3886.29,486.5,-3399.8,1117.9833,11540.22,19506.35,-,E,0.3,58.49,[]
145,EU,eu,eu,2021-08-04,650.514,3776,17.23,3644.06,389.8,-3254.2,1117.9833,11540.11,19506.65,-,E,0.29,58.19,[]
146,EU,eu,eu,2021-08-03,647.2543,3776,17.14,3469.04,400.3,-3068.7,1117.9833,11540.03,19506.86,-,E,0.27,57.89,[]
147,EU,eu,eu,2021-08-02,643.8786,3776,17.05,3738.85,359,-3379.9,1117.9833,11540.09,19360.7,-,E,0.3,57.59,['/news/365']
148,EU,eu,eu,2021-08-01,639.8893,3776,16.95,4492.76,203.5,-4289.3,1117.9784,11540.01,19360.34,-,E,0.38,57.24,[]
149,EU,eu,eu,2021-07-31,636.1819,3776,16.85,5765.77,202,-5563.7,1120.1272,11540.21,19359.81,-,E,0.5,56.8,[]
150,EU,eu,eu,2021-07-30,631.8423,3776,16.73,4056.67,237,-3819.7,1120.1272,11540.47,19359.14,-,E,0.34,56.41,[]
151,EU,eu,eu,2021-07-29,627.9958,3776,16.63,4171.34,241.8,-3929.5,1120.0905,11540.69,19358.56,-,E,0.35,56.07,[]
152,EU,eu,eu,2021-07-28,624.0702,3776,16.53,4054.56,170.6,-3884,1120.0905,11540.85,19358.13,-,E,0.35,55.72,[]
153,EU,eu,eu,2021-07-27,620.1833,3776,16.42,3780.26,193,-3587.2,1120.0905,11541.47,19356.51,-,E,0.32,55.37,[]
154,EU,eu,eu,2021-07-26,616.5168,3776,16.33,3913.87,273.8,-3640.1,1120.0905,11542.1,19354.84,-,E,0.32,55.04,['/news/364']
155,EU,eu,eu,2021-07-25,612.861,3776,16.23,4780.55,154.7,-4625.8,1120.0837,11542.57,19352.8,-,E,0.41,54.72,[]
156,EU,eu,eu,2021-07-24,608.244,3776,16.11,4845.33,190.8,-4654.6,1120.0837,11542.8,19352.21,-,E,0.42,54.3,[]
157,EU,eu,eu,2021-07-23,603.5669,3776,15.98,3916.03,164.3,-3751.7,1120.0837,11542.63,19347.8,-,E,0.33,53.89,['/news/363']
158,EU,eu,eu,2021-07-22,599.8265,3776,15.89,2744.74,801,-1943.8,1120.0837,11542.47,19338.45,-,E,0.17,53.55,[]
159,EU,eu,eu,2021-07-21,597.8829,3776,15.83,2822.03,926.4,-1895.6,1120.0837,11542.36,19341.61,-,E,0.17,53.38,[]
160,EU,eu,eu,2021-07-20,595.9473,3776,15.78,2744.94,944.1,-1800.8,1120.0837,11542.24,19321.39,-,E,0.16,53.21,[]
161,EU,eu,eu,2021-07-19,593.8907,3776,15.73,3283.62,849.4,-2434.2,1120.0837,11541.95,19305.91,-,E,0.22,53.02,['/news/5212774']
162,EU,eu,eu,2021-07-18,591.4308,3776,15.66,4076.27,663.1,-3413.2,1120.0778,11541.84,19354.07,-,E,0.3,52.8,[]
163,EU,eu,eu,2021-07-17,587.9981,3776,15.57,3941.75,648.3,-3293.5,1120.0778,11541.95,19353.78,-,E,0.29,52.5,[]
164,EU,eu,eu,2021-07-16,584.6813,3776,15.48,3123.77,752.8,-2371,1120.0778,11541.85,19330.4,-,E,0.21,52.2,[]
165,EU,eu,eu,2021-07-15,582.0128,3776,15.41,2724.29,947.4,-1776.9,1121.0778,11541.64,19344.5,-,E,0.16,51.92,[]
166,EU,eu,eu,2021-07-14,580.2426,3776,15.37,2808.11,874.3,-1933.8,1122.0546,11541.55,19337.61,-,E,0.17,51.71,[]
167,EU,eu,eu,2021-07-13,578.3062,3776,15.32,2804.93,954.8,-1850.1,1122.0546,11541.78,19347.16,-,E,0.16,51.54,[]
168,EU,eu,eu,2021-07-12,576.4897,3776,15.27,3547.03,303.5,-3243.6,1122.0546,11541.82,19295.89,-,E,0.29,51.38,[]
169,EU,eu,eu,2021-07-11,573.2296,3776,15.18,4780.04,140.5,-4639.5,1122.0619,11542.21,19353.93,-,E,0.41,51.09,[]
170,EU,eu,eu,2021-07-10,568.5746,3776,15.06,4670.75,128.3,-4542.4,1122.0619,11542.53,19353.1,-,E,0.4,50.67,[]
171,EU,eu,eu,2021-07-09,564.0204,3776,14.94,3804.3,539.1,-3265.2,1122.0619,11542.37,19329.97,-,E,0.29,50.27,[]
172,EU,eu,eu,2021-07-08,560.7754,3776,14.85,3297.52,803.1,-2494.4,1122.0619,11542.15,19273.37,-,E,0.22,49.98,[]
173,EU,eu,eu,2021-07-07,558.2736,3776,14.78,3339.49,763.7,-2575.8,1122.0619,11541.67,19205.28,-,E,0.23,49.75,[]
174,EU,eu,eu,2021-07-06,555.7378,3776,14.72,3698.01,691.9,-3006.1,1122.0619,11541.92,19354.71,-,E,0.27,49.53,[]
175,EU,eu,eu,2021-07-05,552.7232,3776,14.64,4245.41,194.2,-4051.2,1122.0619,11588.82,19354.43,-,E,0.36,49.26,[]
176,EU,eu,eu,2021-07-04,548.5739,3776,14.53,5042.5,117.2,-4925.3,1122.058,11588.91,19353.75,-,E,0.44,48.89,[]
177,EU,eu,eu,2021-07-03,543.6388,3776,14.4,4861.35,171.9,-4689.5,1122.058,11589.07,19353.33,-,E,0.42,48.45,[]
178,EU,eu,eu,2021-07-02,538.9508,3776,14.27,3242.27,352.5,-2889.8,1122.058,11589.02,19353.46,-,E,0.26,48.03,[]
179,EU,eu,eu,2021-07-01,536.0571,3776,14.2,3209.76,339.4,-2870.3,1122.058,11588.96,19353.62,-,E,0.26,47.77,[]
180,EU,eu,eu,2021-06-30,532.7612,3776,14.11,3773.81,226.1,-3547.7,1121.9088,11588.97,19353.59,-,E,0.32,47.49,[]
181,EU,eu,eu,2021-06-29,529.7096,3776,14.03,3328.66,150.1,-3178.6,1121.9088,11589.03,19353.45,-,E,0.28,47.22,[]
182,EU,eu,eu,2021-06-28,526.526,3776,13.94,3431.95,115.7,-3316.3,1121.9088,11589.12,19353.2,-,E,0.3,46.93,[]
183,EU,eu,eu,2021-06-27,523.1974,3776,13.86,4615.39,188.2,-4427.2,1121.9215,11589.62,19353.32,-,E,0.39,46.63,[]
184,EU,eu,eu,2021-06-26,518.7723,3776,13.74,4377.94,271.4,-4106.5,1121.9215,11589.9,19352.6,-,E,0.37,46.24,[]
185,EU,eu,eu,2021-06-25,514.6684,3776,13.63,3061.51,194.9,-2866.6,1121.9215,11589.94,19352.48,-,E,0.26,45.87,[]
186,EU,eu,eu,2021-06-24,511.793,3776,13.55,2693.05,281.7,-2411.4,1121.9215,11589.95,19352.47,-,E,0.21,45.62,[]
187,EU,eu,eu,2021-06-23,509.374,3776,13.49,2653.79,415.2,-2238.6,1121.9215,11589.93,19352.51,-,E,0.2,45.4,[]
188,EU,eu,eu,2021-06-22,507.1444,3776,13.43,2812.04,560.2,-2251.8,1121.9215,11589.9,19279.69,-,E,0.2,45.2,[]
189,EU,eu,eu,2021-06-21,504.9304,3776,13.37,3547.2,231,-3316.2,1121.9215,11589.81,19352.83,-,E,0.3,45.01,[]
190,EU,eu,eu,2021-06-20,501.5941,3776,13.28,4551.65,107.6,-4444,1121.9244,11589.95,19352.78,-,E,0.4,44.71,[]
191,EU,eu,eu,2021-06-19,497.1405,3776,13.17,4543.31,140.6,-4402.7,1121.9244,11590.1,19352.39,-,E,0.39,44.31,[]
192,EU,eu,eu,2021-06-18,492.7309,3776,13.05,3980.84,144.4,-3836.5,1121.9244,11590.2,19352.13,-,E,0.34,43.92,[]
193,EU,eu,eu,2021-06-17,488.9154,3776,12.95,3419.99,334.8,-3085.2,1121.9244,11590.27,19351.95,-,E,0.27,43.58,[]
194,EU,eu,eu,2021-06-16,485.831,3776,12.87,3341.56,226.4,-3115.2,1121.9244,11590.34,19351.76,-,E,0.28,43.3,[]
195,EU,eu,eu,2021-06-15,482.7115,3776,12.78,3553.19,312.2,-3241,1121.9244,11590.3,19351.88,-,E,0.29,43.03,[]
196,EU,eu,eu,2021-06-14,479.4549,3776,12.7,4104.58,151.1,-3953.5,1121.9244,11590.36,19351.7,-,E,0.35,42.74,[]
197,EU,eu,eu,2021-06-13,475.4885,3776,12.59,5138.7,124.4,-5014.3,1121.9259,11590.46,19351.6,-,E,0.45,42.38,[]
198,EU,eu,eu,2021-06-12,470.3741,3776,12.46,4991.67,124.1,-4867.6,1121.9259,11590.48,19351.55,-,E,0.43,41.93,[]
199,EU,eu,eu,2021-06-11,465.5204,3776,12.33,3861.06,305.4,-3555.6,1121.9259,11590.49,19351.54,-,E,0.32,41.49,[]
200,EU,eu,eu,2021-06-10,461.9823,3776,12.23,3667.72,423.2,-3244.5,1121.9259,11590.63,19351.17,-,E,0.29,41.18,[]
201,EU,eu,eu,2021-06-09,458.7347,3776,12.15,3181.98,633.9,-2548.1,1121.9259,11590.55,19226.79,-,E,0.23,40.89,[]
202,EU,eu,eu,2021-06-08,456.1791,3776,12.08,3726.21,280.9,-3445.3,1121.9259,11590.7,19350.98,-,E,0.31,40.66,[]
203,EU,eu,eu,2021-06-07,452.732,3776,11.99,3816.98,267.9,-3549.1,1121.9259,11590.21,19352.26,-,E,0.32,40.35,[]
204,EU,eu,eu,2021-06-06,449.1829,3776,11.9,4994.25,122.2,-4872,1121.922,11590.27,19351.67,-,E,0.43,40.04,[]
205,EU,eu,eu,2021-06-05,444.3046,3776,11.77,4864.18,111.6,-4752.6,1121.922,11590.45,19351.2,-,E,0.42,39.6,[]
206,EU,eu,eu,2021-06-04,439.5395,3776,11.64,4484.52,116.9,-4367.7,1121.922,11590.61,19350.78,-,E,0.39,39.18,[]
207,EU,eu,eu,2021-06-03,435.1662,3776,11.52,4604.26,128.8,-4475.5,1121.922,11590.8,19350.27,-,E,0.4,38.79,[]
208,EU,eu,eu,2021-06-02,430.664,3776,11.41,4789.8,204,-4585.8,1121.922,11590.81,19350.24,-,E,0.41,38.39,[]
209,EU,eu,eu,2021-06-01,426.0122,3776,11.28,4394.5,224.4,-4170.1,1121.922,11590.87,19350.1,-,E,0.37,37.97,[]
210,EU,eu,eu,2021-05-31,421.9023,3776,11.17,4683.38,200,-4483.4,1121.672,11591,19349.75,-,E,0.4,37.61,[]
211,EU,eu,eu,2021-05-30,419.3027,3776,11.1,4954.1,195.8,-4758.3,1121.6627,11590.88,19349.01,-,E,0.42,37.38,[]
212,EU,eu,eu,2021-05-29,414.5148,3776,10.98,4747.37,153.7,-4593.7,1121.6627,11590.99,19348.7,-,E,0.41,36.96,[]
213,EU,eu,eu,2021-05-28,409.9536,3776,10.86,3308.58,472.3,-2836.3,1121.6627,11590.96,19161.52,-,E,0.25,36.55,[]
214,EU,eu,eu,2021-05-27,407.1619,3776,10.78,2703.61,854.5,-1849.2,1121.6627,11590.84,19251.99,-,E,0.16,36.3,[]
215,EU,eu,eu,2021-05-26,405.3632,3776,10.74,2809.21,664.5,-2144.7,1121.6627,11590.8,19349.22,-,E,0.19,36.14,[]
216,EU,eu,eu,2021-05-25,403.2293,3776,10.68,3281.19,636.7,-2644.5,1121.6627,11590.87,19349.02,-,E,0.24,35.95,[]
217,EU,eu,eu,2021-05-24,400.6115,3776,10.61,3881.08,364.5,-3516.6,1121.6627,11590.96,19348.8,-,E,0.31,35.72,[]
218,EU,eu,eu,2021-05-23,397.0447,3776,10.51,4515.09,293.6,-4221.5,1121.6681,11591.17,19348.85,-,E,0.38,35.4,[]
219,EU,eu,eu,2021-05-22,392.8871,3776,10.4,4303.18,325.9,-3977.3,1121.6681,11591.2,19348.78,-,E,0.35,35.03,[]
220,EU,eu,eu,2021-05-21,388.92,3776,10.3,3817.27,337.2,-3480.1,1121.6681,11591.21,19255.2,-,E,0.31,34.67,[]
221,EU,eu,eu,2021-05-20,385.4404,3776,10.21,3452.22,570.3,-2882,1121.6681,11591.22,19103.46,-,E,0.26,34.36,[]
222,EU,eu,eu,2021-05-19,382.5763,3776,10.13,2660.54,846.1,-1814.4,1121.6681,11591.1,19057.99,-,E,0.16,34.11,[]
223,EU,eu,eu,2021-05-18,380.7695,3776,10.08,2610.33,994.4,-1615.9,1121.6681,11590.97,19058.04,-,E,0.14,33.95,[]
224,EU,eu,eu,2021-05-17,379.1876,3776,10.04,3143.79,775.5,-2368.3,1121.6681,11590.83,19068.26,-,E,0.21,33.81,[]
225,EU,eu,eu,2021-05-16,376.8475,3776,9.98,4206.13,395.9,-3810.2,1121.6676,11590.72,19075.07,-,E,0.34,33.6,[]
226,EU,eu,eu,2021-05-15,373.0429,3776,9.88,4109.4,411.4,-3698,1119.5926,11590.65,19350.16,-,E,0.33,33.32,[]
227,EU,eu,eu,2021-05-14,369.345,3776,9.78,3689.36,270.5,-3418.8,1119.5926,11590.66,19350.13,-,E,0.31,32.99,[]
228,EU,eu,eu,2021-05-13,365.9092,3776,9.69,3955.27,255.1,-3700.2,1120.1926,11590.73,19309.53,-,E,0.33,32.66,[]
229,EU,eu,eu,2021-05-12,362.1907,3776,9.59,3511.36,327.1,-3184.3,1119.5926,11590.74,19349.94,-,E,0.28,32.35,[]
230,EU,eu,eu,2021-05-11,359.0044,3776,9.51,3747.69,266.4,-3481.3,1119.5926,11590.76,19349.88,-,E,0.31,32.07,[]
231,EU,eu,eu,2021-05-10,355.5256,3776,9.42,4191.76,177.2,-4014.5,1119.5926,11590.91,19349.49,-,E,0.36,31.75,[]
232,EU,eu,eu,2021-05-09,351.413,3776,9.31,4678.28,130.4,-4547.9,1119.5906,11590.87,19349.38,-,E,0.41,31.39,[]
233,EU,eu,eu,2021-05-08,346.8964,3776,9.19,3375.45,241.5,-3134,1119.5906,11590.9,19349.3,-,E,0.28,30.98,[]
234,EU,eu,eu,2021-05-07,343.7729,3776,9.1,1964.91,1412.3,-552.6,1119.5906,11590.73,19220.83,-,E,0.05,30.71,[]
235,EU,eu,eu,2021-05-06,343.2415,3776,9.09,1764.64,1788.7,24.1,1119.5906,11590.45,19156.05,-,E,-0,30.66,[]
236,EU,eu,eu,2021-05-05,343.265,3776,9.09,1771.62,1415.7,-355.9,1119.5905,11590.16,19153.61,-,E,0.03,30.66,[]
237,EU,eu,eu,2021-05-04,342.941,3776,9.08,2164.8,806.6,-1358.2,1119.5905,11590.03,19285.64,-,E,0.12,30.63,[]
238,EU,eu,eu,2021-05-03,341.6029,3776,9.05,1976.62,914.6,-1062,1119.5905,11586.94,19351.83,-,E,0.09,30.51,[]
239,EU,eu,eu,2021-05-02,340.5084,3776,9.02,2800.79,371.7,-2429.1,1119.592,11578.96,19351.94,-,E,0.22,30.41,[]
240,EU,eu,eu,2021-05-01,338.0972,3776,8.95,2775.49,352.5,-2423,1119.592,11485.41,19347.38,-,E,0.22,30.2,[]
241,EU,eu,eu,2021-04-30,335.762,3776,8.89,1501.65,905.5,-596.2,1119.972,11439.99,19448.81,-,E,0.05,29.98,[]
242,EU,eu,eu,2021-04-29,337.8383,3776,8.95,1700.54,670.6,-1029.9,1119.972,11401.87,19449.1,-,E,0.09,30.16,[]
243,EU,eu,eu,2021-04-28,336.8126,3776,8.92,1692.01,606.8,-1085.2,1119.972,11379.89,19448.74,-,E,0.1,30.07,[]
244,EU,eu,eu,2021-04-27,335.7295,3776,8.89,1513.86,666.4,-847.5,1119.972,11374.99,19448.55,-,E,0.08,29.98,[]
245,EU,eu,eu,2021-04-26,334.9031,3776,8.87,1619.5,602.1,-1017.4,1119.972,11401.86,19448.53,-,E,0.09,29.9,[]
246,EU,eu,eu,2021-04-25,333.8861,3776,8.84,2917.88,292.8,-2625.1,1119.97,11401.92,19448.15,-,E,0.23,29.81,[]
247,EU,eu,eu,2021-04-24,331.2612,3776,8.77,2936,284.2,-2651.8,1118.97,11402.03,19447.87,-,E,0.24,29.6,[]
248,EU,eu,eu,2021-04-23,328.5976,3776,8.7,1576.36,627.9,-948.5,1119.97,11402.04,19447.84,-,E,0.08,29.34,[]
249,EU,eu,eu,2021-04-22,327.6641,3776,8.68,1492.51,760.6,-731.9,1119.97,11402.08,19447.72,-,E,0.07,29.26,[]
0,EU,eu,eu,2021-04-21,326.9302,3776,8.66,1388.66,687,-701.6,1119.97,11402.04,19447.82,-,E,0.06,29.19,[]
1,EU,eu,eu,2021-04-20,326.2377,3776,8.64,1173.44,1202.9,29.5,1119.97,11402.18,19456.08,-,E,-0,29.13,[]
2,EU,eu,eu,2021-04-19,326.2794,3776,8.64,866.33,1426.9,560.5,1119.97,11402.13,19456.09,-,E,-0.05,29.13,[]
3,EU,eu,eu,2021-04-18,326.8318,3776,8.66,1427.66,1006.1,-421.5,1119.9744,11402.2,19463.71,-,E,0.04,29.18,[]
4,EU,eu,eu,2021-04-17,326.4424,3776,8.65,1124.85,1202.2,77.4,1119.9744,11402.1,19470.98,-,E,-0.01,29.15,[]
5,EU,eu,eu,2021-04-16,326.5418,3776,8.65,745.54,2260.9,1515.4,1119.9744,11401.94,19442.87,-,E,-0.14,29.16,[]
6,EU,eu,eu,2021-04-15,328.0972,3776,8.69,355.99,3021.5,2665.5,1119.9744,11401.7,19408.29,-,E,-0.24,29.3,[]
7,EU,eu,eu,2021-04-14,330.7866,3776,8.76,398.8,3431,3032.2,1119.9744,11401.41,19377.81,-,E,-0.27,29.54,[]
8,EU,eu,eu,2021-04-13,333.9339,3776,8.84,486.64,3788.5,3301.9,1120.4309,11401.09,19300.47,-,E,-0.29,29.8,[]
9,EU,eu,eu,2021-04-12,337.2975,3776,8.93,591.26,3463.3,2872.1,1120.4309,11400.72,19384.18,-,E,-0.26,30.1,[]
10,EU,eu,eu,2021-04-11,340.2041,3776,9.01,1463.37,1497.2,33.8,1120.4377,11400.84,19430.44,-,E,-0,30.36,[]
11,EU,eu,eu,2021-04-10,340.0673,3776,9.01,928.88,1434.8,506,1120.4377,11400.77,19443.27,-,E,-0.05,30.35,[]
12,EU,eu,eu,2021-04-09,340.5134,3776,9.02,691.12,2352.8,1661.7,1120.4377,11400.71,19423.66,-,E,-0.15,30.39,[]
13,EU,eu,eu,2021-04-08,342.2191,3776,9.06,438.43,3165.9,2727.4,1120.4377,11400.31,19466.2,-,E,-0.24,30.54,[]
14,EU,eu,eu,2021-04-07,344.9739,3776,9.14,416.72,3522,3105.3,1120.4377,11400.06,19420.6,-,E,-0.28,30.79,[]
15,EU,eu,eu,2021-04-06,348.1263,3776,9.22,989.6,2881.7,1892.1,1120.4377,11272.99,19487.8,-,E,-0.17,31.07,[]
16,EU,eu,eu,2021-04-05,350.0798,3776,9.27,2018.87,1099.7,-919.1,1120.4377,11223.2,19487.18,-,E,0.08,31.24,[]
17,EU,eu,eu,2021-04-04,349.1668,3776,9.25,2755.03,536.6,-2218.4,1120.4377,11162.25,19486.4,-,E,0.2,31.16,[]
18,EU,eu,eu,2021-04-03,346.9734,3776,9.19,2763.89,541.5,-2222.4,1120.4377,11161.83,19485.78,-,E,0.2,30.97,[]
19,EU,eu,eu,2021-04-02,344.7466,3776,9.13,2675.8,513.3,-2162.5,1120.4377,11225.96,19485.57,-,E,0.19,30.77,[]
20,EU,eu,eu,2021-04-01,342.7281,3776,9.08,2849.71,364.7,-2485,1120.4377,11220.62,19486.21,-,E,0.22,30.59,['/news/360']
21,EU,eu,eu,2021-03-31,337.6377,3776,8.94,2608.58,1599.8,-1008.7,1124.2885,11426.13,19498.91,-,E,0.09,30.03,['/news/359']
22,EU,eu,eu,2021-03-30,336.8031,3776,8.92,2109.87,1041,-1068.9,1118.6238,11289.04,19241.25,-,E,0.1,30.11,[]
23,EU,eu,eu,2021-03-29,334.9411,3776,8.87,1672.33,1246.8,-425.6,1118.6238,11288.63,19165.58,-,E,0.04,29.94,[]
24,EU,eu,eu,2021-03-28,334.7823,3776,8.87,1692.8,1133,-559.8,1118.6238,11288.34,19247.59,-,E,0.05,29.93,['/news/358']
25,EU,eu,eu,2021-03-27,334.2103,3776,8.85,1671.04,1207.4,-463.6,1117.6301,11118.85,18980.89,-,E,0.04,29.9,[]
26,EU,eu,eu,2021-03-26,333.7991,3776,8.84,1530.52,1343.2,-187.3,1118.6238,11282.5,19249.76,-,E,0.02,29.84,[]
27,EU,eu,eu,2021-03-25,333.6021,3776,8.83,898.82,2111.4,1212.6,1118.6252,11281.93,19229.33,-,E,-0.11,29.82,[]
28,EU,eu,eu,2021-03-24,334.8064,3776,8.87,798.34,2669,1870.7,1118.6252,11281.42,19252.99,-,E,-0.17,29.93,[]
29,EU,eu,eu,2021-03-23,336.6929,3776,8.92,548.37,3235,2686.6,1118.6252,11280.75,19209.93,-,E,-0.24,30.1,[]
30,EU,eu,eu,2021-03-22,339.4219,3776,8.99,323.66,3753.9,3430.2,1118.6271,11280.08,19204.95,-,E,-0.31,30.34,['/news/357']
31,EU,eu,eu,2021-03-21,342.8844,3776,9.08,790.13,2575.4,1785.2,1118.6271,11279.61,19228.34,-,E,-0.16,30.65,[]
